image_id,face_idx,gender,age,male_score,female_score
137597,0,Female,23,73.483,79.708
137598,0,Female,25,69.797,72.413
137599,0,Female,24,67.311,78.114
137599,1,Female,21,63.963,67.065
137599,2,Female,24,70.489,75.502
137599,3,Female,23,65.704,73.078
137599,4,Female,24,61.52,66.47
137606,0,Female,19,71.017,70.163
137608,0,Female,25,69.334,67.987
137610,0,Male,26,77.332,81.538
137610,1,Female,21,80.694,83.486
137612,0,Female,21,77.325,72.569
137612,1,Male,20,61.98,65.026
137636,0,Female,40,58.166,62.44
137636,1,Female,23,57.1,59.342
137639,0,Female,23,63.778,69.331
137647,0,Female,25,81.067,82.627
137649,0,Female,21,74.243,75.552
137835,0,Male,24,68.095,70.847
137847,0,Male,20,75.279,77
137852,0,Male,27,82.179,84.742
137856,0,Male,22,70.257,71.945
137856,1,Female,39,74.308,75.828
137858,0,Male,25,63.543,59.222
137858,1,Female,23,65.108,61.099
137859,0,Male,26,71.597,68.248
137859,1,Female,23,66.133,61.165
137994,0,Female,18,78.734,81.084
137998,0,Female,20,83.829,85.501
137999,0,Female,20,84.23,87.459
138140,0,Female,25,65.168,64.657
138158,0,Female,31,52.215,53.5
138173,0,Female,22,62.894,62.214
138181,0,Female,25,66.024,59.808
138198,0,Male,33,75.519,78.679
138226,0,Male,42,60.925,62.727
138247,0,Male,26,74.115,74.968
138254,0,Male,38,66.903,63.067
138258,0,Male,23,75.808,78.647
138327,0,Female,22,81.801,81.222
138336,0,Female,25,78.007,77.34
138432,0,Female,22,69.351,73.66
138471,0,Female,20,74.902,74.833
138477,0,Female,20,70.095,72.527
138536,0,Male,19,65.463,68.252
138537,0,Male,22,71.875,74.757
138594,0,Female,19,83.447,86.634
138629,0,Female,18,78.54,85.167
138682,0,Female,21,77.527,78.683
138683,0,Female,22,72.385,79.478
138728,0,Male,19,81.447,82.237
138742,0,Male,20,83.749,89.151
138743,0,Male,23,82.645,85.869
138768,0,Female,19,79.815,80.225
138832,0,Male,24,70.927,73.74
138836,0,Male,20,84.036,78.996
138922,0,Female,21,83.089,84.388
138939,0,Female,33,74.508,76.386
138948,0,Male,27,82.423,84.942
138954,0,Male,26,75.416,78.721
138962,0,Male,26,84.135,82.449
138964,0,Male,35,85.522,84.542
138980,0,Male,27,86.417,85.618
138986,0,Male,34,77.275,83.452
138987,0,Female,34,76.234,74.481
138997,0,Male,30,81.684,84.454
139016,0,Female,21,62.853,63.791
139046,0,Female,18,67.51,66.873
139048,0,Female,21,92.356,94.352
139060,0,Male,22,54.509,56.021
139068,0,Female,25,85.155,87.39
139072,0,Female,24,75.333,78.758
139083,0,Female,11,70.743,69.072
139089,0,Female,26,84.601,82.883
139090,0,Female,24,73.873,77.839
139093,0,Female,65,63.369,64.201
139094,0,Female,25,57.597,58.572
139100,0,Female,56,59.543,57.208
139107,0,Female,21,72.733,72.429
139157,0,Female,22,80.496,84.491
139162,0,Female,19,68.508,65.157
139253,0,Female,8,70.919,75.037
139254,0,Female,8,70.315,75.225
139260,0,Female,19,72.462,75.846
139325,0,Female,30,71.09,68.373
139332,0,Female,34,43.635,46.987
139617,0,Female,25,68.502,71.952
139619,0,Female,30,78.116,75.469
139796,0,Male,24,64.492,62.703
139802,0,Female,31,58.949,59.361
139811,0,Male,20,64.922,65.264
139896,0,Female,27,63.487,72.86
139897,0,Female,23,66.01,70.405
139898,0,Female,25,67.895,77.757
139900,0,Female,23,75.167,79.677
139920,0,Male,30,77.458,83.595
139971,0,Female,12,69.268,68.541
139990,0,Female,20,74.105,75.106
140003,0,Female,3,66.439,71.291
140005,0,Female,5,55.781,61.815
140009,0,Female,3,66.439,71.291
140012,0,Female,7,64.874,66.845
140012,1,Female,8,59.052,61.215
140014,0,Female,24,70.298,68.347
140110,0,Female,19,81.337,86.041
140140,0,Female,26,76.022,78.078
140141,0,Female,46,68.47,71.64
140161,0,Female,21,85.619,87.682
140167,0,Female,21,84.31,84.944
140168,0,Female,25,66.512,64.039
140175,0,Male,24,67.105,69.784
140177,0,Male,23,83.236,84.058
140197,0,Male,25,87.31,90.156
140203,0,Male,25,86.88,86.473
140204,0,Male,25,75.879,77.685
140215,0,Male,25,86.469,90.847
140254,0,Male,28,67.017,66.901
140258,0,Male,24,76.439,84.647
140264,0,Male,26,86.907,89.728
140271,0,Male,25,81.954,87.027
140274,0,Male,19,90.86,91.959
140278,0,Male,21,87.54,89.131
140291,0,Male,30,44.926,45.924
140291,1,Male,31,62.809,60.716
140291,2,Male,28,73.469,78.728
140295,0,Male,30,44.926,45.924
140295,1,Male,31,62.809,60.716
140295,2,Male,28,73.469,78.728
140464,0,Female,33,67.934,67.118
140501,0,Female,8,60.287,61.227
140505,0,Female,25,70.366,70.868
140513,0,Female,6,83.065,83.313
140529,0,Female,4,77.489,78.253
140530,0,Female,5,58.684,59.878
140559,0,Female,30,64.867,73.051
140571,0,Female,21,63.896,61.254
140642,0,Female,23,66.553,65.322
140664,0,Female,20,66.342,68.253
140711,0,Female,22,75.307,75.749
140713,0,Male,35,65.124,64.24
140761,0,Male,29,78.242,78.817
140773,0,Male,20,76.696,78.788
140775,0,Male,22,74.139,72.8
140791,0,Male,31,64.688,65.047
140796,0,Male,21,63.794,63.002
140797,0,Male,27,67.733,66.93
140800,0,Male,25,69.19,65.413
140801,0,Male,37,65.803,65.02
140811,0,Male,32,58.628,57.889
140815,0,Male,26,74.622,74.564
140816,0,Male,21,84.974,85.59
140818,0,Male,27,78.882,81.687
140854,0,Female,39,67.909,67.373
140951,0,Male,35,71.626,72.7
140958,0,Female,24,69.732,76.611
140962,0,Male,21,72.069,74.544
140970,0,Female,26,62.45,67.155
140974,0,Male,29,61.058,60.765
141012,0,Male,8,67.046,66.053
141041,0,Male,28,80.37,83.066
141061,0,Female,18,78.892,79.641
141061,1,Female,21,81.348,80.882
141073,0,Male,25,66.121,65.957
141085,0,Female,29,61.529,57.935
141150,0,Female,21,73.269,72.404
141163,0,Female,26,40.979,47.827
141172,0,Female,30,65.389,64.451
141173,0,Female,26,78.419,78.304
141174,0,Female,28,85.436,87.025
141175,0,Female,25,79.114,80.517
141176,0,Female,25,86.409,89.511
141178,0,Female,28,86.215,91.262
141181,0,Female,28,85.752,89.022
141182,0,Female,26,84.996,87.607
141234,0,Male,25,66.653,68.84
141242,0,Male,23,61.851,64.177
141245,0,Male,21,64.804,67.12
141249,0,Male,27,64.168,66.558
141252,0,Male,26,79.357,84.77
141257,0,Male,26,76.049,78.4
141264,0,Male,29,77.945,81.256
141268,0,Male,24,76.258,83.625
141479,0,Female,24,72.613,75.968
141481,0,Female,20,72.466,73.255
141483,0,Female,20,72.466,73.255
141506,0,Male,23,48.912,53.241
141561,0,Female,25,83.003,85.097
141564,0,Female,24,79.794,79.894
141565,0,Female,24,77.532,77.997
141567,0,Female,29,60.189,64.367
141574,0,Female,42,74.733,76.555
141576,0,Female,41,65.439,65.281
141578,0,Female,41,69.913,64.891
141578,1,Female,59,73.278,74.995
141580,0,Female,26,62.292,65.998
141581,0,Female,26,62.292,65.998
141583,0,Female,37,78.47,81.038
141602,0,Male,21,57.784,55.786
141602,1,Female,30,67.464,68.24
141611,0,Female,24,68.17,67.346
141621,0,Male,18,84.277,87.668
141697,0,Female,21,76.483,79.584
141700,0,Female,25,77.807,80.26
141700,1,Female,42,63.901,62.609
141738,0,Male,30,59.91,61.76
141898,0,Female,22,75.178,76.132
141898,1,Female,8,66.831,65.204
141904,0,Female,14,78.802,84.169
141942,0,Female,18,65.861,67.597
141942,1,Female,21,63.73,66.341
141942,2,Female,21,58.635,59.49
141942,3,Male,6,56.815,55.631
141942,4,Female,7,50.941,46.923
141949,0,Female,19,81.89,80.345
141949,1,Male,6,71.645,72.756
141950,0,Male,6,76.888,78.203
141950,1,Male,8,69.019,70.532
141953,0,Female,18,75.674,80.652
141953,1,Female,18,82.109,80.805
141963,0,Female,21,82.471,81.763
141963,1,Male,30,64.836,66.303
141963,2,Female,44,60.632,62.328
141978,0,Female,29,80.139,79.658
141988,0,Female,25,87.419,86.899
142162,0,Female,6,60.452,61.426
142256,0,Female,24,58.61,60.523
142264,0,Male,22,70.607,70.952
142264,1,Female,23,67.107,66.182
142265,0,Male,20,78.189,81.058
142266,0,Male,21,63.456,65.21
142267,0,Male,23,59.522,56.207
142267,1,Female,22,65.983,64.957
142272,0,Male,18,72.679,74.043
142272,1,Female,19,63.916,67.823
142273,0,Male,20,76.11,77.513
142273,1,Female,21,76.724,79.874
142294,0,Female,29,65.319,65.974
142297,0,Female,30,66.171,67.102
142308,0,Female,27,62.053,63.749
142309,0,Female,27,64.314,63.918
142318,0,Female,26,56.267,59.913
142319,0,Female,28,62.068,61.243
142327,0,Female,23,70.07,70.213
142327,1,Female,29,55.817,57.739
142327,2,Female,34,49.253,49.441
142334,0,Female,16,61.426,62.32
142335,0,Female,36,63.658,59.413
142338,0,Female,25,65.566,61.191
142353,0,Female,37,54.691,57.124
142354,0,Female,19,82.322,85.893
142355,0,Female,23,75.504,78.451
142396,0,Female,34,71.195,71.247
142401,0,Female,19,79.592,82.035
142405,0,Female,19,70.817,82.089
142417,0,Female,32,63.217,68.463
142417,1,Female,29,65.275,65.811
142472,0,Female,22,59.598,60.744
142648,0,Female,18,76.243,76.032
142651,0,Female,18,79.742,82.793
142657,0,Female,23,69.084,71.939
142660,0,Female,19,55.509,56.07
142661,0,Female,27,66.822,65.665
142662,0,Female,39,63.416,62.412
142663,0,Female,25,77.826,79.269
142665,0,Female,22,59.636,61.044
142669,0,Female,21,68.846,70.103
142719,0,Female,38,50.86,55.407
142720,0,Male,40,53.303,58.607
142725,0,Male,31,63.928,64.668
142756,0,Female,24,70.382,78.25
142763,0,Female,21,75.75,73.217
142766,0,Female,21,77.956,78.642
142767,0,Female,30,84.789,85.553
142780,0,Female,21,73.054,76.733
142831,0,Female,19,82.53,83.319
142831,1,Female,22,71.835,71.188
142843,0,Female,20,75.607,73.513
142846,0,Female,20,61.774,67.471
142846,1,Female,21,60.924,62.534
142847,0,Female,21,72.305,78.053
142877,0,Male,24,59.397,63.763
142884,0,Female,27,47.509,46.052
142884,1,Female,31,45.112,47.297
142884,2,Female,36,55.041,57.806
142958,0,Female,23,59.843,57.545
142966,0,Male,27,68.968,71.215
142976,0,Female,23,67.836,74.035
142983,0,Male,27,74.828,73.839
142983,1,Female,25,78.541,77.793
142984,0,Male,27,79.409,82.933
142984,1,Female,23,72.801,80.174
142989,0,Female,34,84.505,85.483
142999,0,Male,24,57.437,54.829
142999,1,Female,34,59.92,63.576
143000,0,Female,24,73.978,74.861
143019,0,Female,25,66.522,68.435
143046,0,Female,24,76.477,79.464
143047,0,Female,24,76.477,79.464
143119,0,Female,26,68.006,68.669
143188,0,Male,26,82.355,83.034
143197,0,Male,28,84.702,88.681
143201,0,Male,22,74.781,74.687
143201,1,Female,25,83.596,86.027
143223,0,Female,26,67.121,63.189
143491,0,Female,22,64.341,61.333
143495,0,Female,24,62.95,67.923
143519,0,Female,42,71.411,73.742
143523,0,Female,21,77.053,74.405
143524,0,Male,27,77.706,78.668
143524,1,Female,22,79.86,80.148
143526,0,Male,22,74.584,77.403
143526,1,Female,20,80.057,83.403
143528,0,Male,20,77.908,81.88
143528,1,Female,21,71.681,72.16
143531,0,Female,23,76.137,82.007
143532,0,Female,25,79.246,83.178
143537,0,Female,24,84.256,86.346
143545,0,Female,35,64.856,64.44
143549,0,Female,23,76.492,77.299
143612,0,Male,22,69.918,69.909
143637,0,Female,29,60.865,67.492
143641,0,Female,22,77.157,80.574
143698,0,Male,27,71.923,82.562
143698,1,Male,22,80.793,83.41
143699,0,Male,28,74.161,83.938
143700,0,Male,58,67.153,63.033
143797,0,Female,30,69.558,74.408
143797,1,Female,24,70.206,71.114
143819,0,Female,29,65.747,63.886
143888,0,Female,19,85.614,87.846
143890,0,Female,23,70.089,66.719
143891,0,Female,20,75.079,76.953
143997,0,Male,27,67.27,66.415
144017,0,Female,26,60.957,66.168
144040,0,Female,20,83.772,81.87
144044,0,Female,22,78.449,80.972
144046,0,Female,22,70.944,67.375
144123,0,Female,27,80.351,79.465
144125,0,Female,60,73.985,73.235
144126,0,Female,29,79.944,77.934
144127,0,Female,27,75.953,72.274
144180,0,Male,26,66.424,68.649
144201,0,Male,27,77.227,79.069
144215,0,Male,29,79.309,82.811
144215,1,Male,23,81.81,86.489
144218,0,Male,29,79.416,82.213
144241,0,Female,22,66.721,67.229
144274,0,Female,25,78.007,77.34
144288,0,Female,22,81.801,81.222
144361,0,Female,28,65.042,63.886
144364,0,Female,28,69.303,66.544
144365,0,Female,27,63.716,60.237
144390,0,Female,20,78.582,81.142
144533,0,Male,21,66.942,65.553
144592,0,Male,22,66.555,70.138
144596,0,Female,21,68.395,64.979
144610,0,Female,39,73.161,68.667
144685,0,Male,23,77.725,83.611
144713,0,Male,20,66.421,69.665
144747,0,Female,23,87.794,88.273
144757,0,Female,21,77.527,78.683
144782,0,Female,21,79.354,85.126
144800,0,Female,20,75.277,77.744
144855,0,Female,23,77.538,76.758
144885,0,Male,24,66.923,65.052
144887,0,Male,29,78.916,83.496
144909,0,Female,29,61.546,63.133
144962,0,Female,38,71.209,71.389
144963,0,Female,28,68.83,63.138
145011,0,Female,31,61.917,60.529
145018,0,Female,21,81.836,77.862
145020,0,Female,20,78.493,82.651
145073,0,Male,22,69.356,67.371
145083,0,Male,28,66.989,72.492
145111,0,Female,22,80.74,83.336
145124,0,Male,21,75.453,68.898
145125,0,Female,21,69.504,71.063
145128,0,Female,20,80.945,87.219
145132,0,Female,32,67.062,70.542
145134,0,Female,30,63.397,62.474
145139,0,Female,34,69.905,73.955
145215,0,Male,41,78.264,79.397
145408,0,Female,28,80.873,81.046
145412,0,Female,25,76.824,79.494
145413,0,Female,31,71.052,69.406
145598,0,Male,31,73.73,71.673
145637,0,Female,15,74.8,79.298
145644,0,Female,15,74.8,79.298
145646,0,Female,28,79.837,82.627
145750,0,Male,22,89.41,90.131
145753,0,Male,21,86.929,85.429
145758,0,Male,22,86.742,89.242
145759,0,Male,19,88.092,88.795
145770,0,Male,21,72.184,74.816
145774,0,Male,19,92.239,91.806
145775,0,Male,30,44.926,45.924
145775,1,Male,31,62.809,60.716
145775,2,Male,28,73.469,78.728
145778,0,Male,25,83.596,88.088
145779,0,Male,29,84.399,85.186
145781,0,Male,26,89.354,89.49
145784,0,Male,30,44.926,45.924
145784,1,Male,31,62.809,60.716
145784,2,Male,28,73.469,78.728
145786,0,Male,28,81.754,83.999
145792,0,Male,27,87.998,89.167
145899,0,Female,24,63.422,63.498
145900,0,Female,27,66.551,65.697
145902,0,Female,23,71.271,72.22
145905,0,Female,6,68.871,73.774
145908,0,Female,5,67.981,71.141
145920,0,Female,5,50.882,47.567
145921,0,Female,6,67.108,68.436
145923,0,Female,16,65.545,61.83
145927,0,Male,8,72.586,73.538
145927,1,Female,16,65.084,66.257
145930,0,Male,8,66.776,67.882
145930,1,Female,24,62.165,58.77
145934,0,Male,17,62.715,71.345
145934,1,Female,8,50.494,49.32
145938,0,Female,10,72.075,69.152
145938,1,Female,8,73.008,72.332
145975,0,Male,23,57.305,57.234
145978,0,Male,21,64.128,60.722
145978,1,Female,26,43.903,41.158
146001,0,Male,31,78.371,84.046
146002,0,Male,28,86.829,84.123
146006,0,Male,26,87.254,86.939
146011,0,Male,30,65.066,64.843
146012,0,Male,32,81.178,81.217
146018,0,Male,24,80.446,83.697
146029,0,Male,24,52.218,54.629
146030,0,Female,25,66.336,66.509
146034,0,Male,23,73.468,76.166
146035,0,Male,23,62.095,60.839
146038,0,Male,26,61.636,61.98
146040,0,Male,24,63.382,63.393
146110,0,Female,25,81.493,84.763
146148,0,Male,37,79.447,78.296
146165,0,Male,22,62.759,66.98
146176,0,Female,8,73.427,72.955
146209,0,Female,18,74.729,79.995
146244,0,Male,34,49.749,54.858
146262,0,Female,17,85.034,86.974
146264,0,Female,25,81.292,83.554
146265,0,Female,17,85.034,86.974
146266,0,Female,21,80.715,78.373
146270,0,Female,23,82.862,84.94
146273,0,Female,25,82.462,84.754
146276,0,Female,23,72.79,78.57
146277,0,Female,22,86.17,85.387
146278,0,Female,21,85.817,85.76
146279,0,Female,22,86.903,86.857
146280,0,Female,23,85.009,85.774
146281,0,Female,19,79.98,81.626
146322,0,Male,26,65.527,66.146
146339,0,Male,23,61.237,61.383
146346,0,Male,25,77.064,84.459
146350,0,Male,27,80.266,86.725
146356,0,Male,22,68.083,69.522
146588,0,Male,28,69.257,69.069
146601,0,Male,26,70.59,68.712
146628,0,Female,46,56.009,56.867
146641,0,Female,23,59.843,57.545
146670,0,Female,22,83.621,82.45
146673,0,Female,22,62.328,59.493
146677,0,Female,30,64.425,64.581
146693,0,Female,22,72.848,79.034
146694,0,Female,22,54.011,58.652
146694,1,Female,23,59.339,65.219
146694,2,Female,24,66.946,69.693
146694,3,Female,25,67.867,71.732
146694,4,Female,24,61.597,68.185
146699,0,Male,37,70.316,68.387
146708,0,Female,30,75.136,77.734
146713,0,Female,19,83.745,86.094
146713,1,Male,25,58.126,63.352
146717,0,Female,20,81.711,81.201
146850,0,Female,9,72.63,71.14
146852,0,Female,22,70.731,70.359
146895,0,Male,21,67.81,69.683
147004,0,Female,44,61.584,57.732
147007,0,Male,19,78.016,75.244
147007,1,Female,22,82.218,85.763
147010,0,Male,35,73.924,72.105
147010,1,Female,26,75.666,77.618
147075,0,Female,4,70.72,72.122
147109,0,Male,6,64.863,62.081
147109,1,Female,4,65.755,69.555
147212,0,Female,21,62.76,63.442
147313,0,Female,23,76.496,78.241
147313,1,Female,23,65.791,66.278
147313,2,Male,20,72.69,70.443
147361,0,Female,32,65.032,64.892
147380,0,Male,22,71.931,75.2
147385,0,Male,6,68.876,66.38
147387,0,Male,29,84.724,85.521
147387,1,Female,20,82.668,85.22
147425,0,Female,27,73.046,74.957
147426,0,Female,28,67.183,64.249
147434,0,Female,23,71.695,71.09
147435,0,Female,31,70.416,73.548
147442,0,Female,28,73.045,75.633
147443,0,Female,25,74.929,74.895
147445,0,Female,23,76.722,77.033
147446,0,Male,19,82.471,85.02
147449,0,Male,21,67.217,69.943
147449,1,Female,26,77.103,79.306
147450,0,Male,23,69.95,72.961
147450,1,Female,28,68.16,65.587
147453,0,Female,23,84.872,83.268
147454,0,Female,23,84.019,87.135
147455,0,Female,19,83.574,82.795
147456,0,Male,25,60.946,59.537
147456,1,Female,21,59.692,62.246
147475,0,Female,29,59.563,60.735
147483,0,Male,21,72.118,72.47
147486,0,Female,27,59.173,60.885
147501,0,Female,21,72.134,76.605
147523,0,Female,26,73.897,78.147
147526,0,Female,30,66.078,66.907
147530,0,Female,27,72.837,69.844
147537,0,Female,22,72.279,71.542
147541,0,Female,29,75.356,74.891
147554,0,Male,20,72.826,78.395
147712,0,Female,21,67.977,66.449
147712,1,Female,22,71.844,70.204
147713,0,Female,23,68.878,73.558
147713,1,Female,24,66.005,66.256
147713,2,Female,26,63.883,66.854
147715,0,Female,23,78.536,85.17
147722,0,Male,22,63.211,60.321
147723,0,Female,21,82.393,85.837
147723,1,Female,27,73.975,79.099
147815,0,Female,24,88.058,87.629
147866,0,Female,27,65.383,66.095
147868,0,Female,20,78.981,79.231
147872,0,Female,23,64.041,64.091
147876,0,Female,26,80.596,82.85
147878,0,Female,25,78.261,80.302
147880,0,Female,29,67.505,65.325
147901,0,Female,30,84.789,85.553
147910,0,Female,26,84.333,84.887
147920,0,Male,32,60.495,57.648
147953,0,Female,25,78.387,85.658
147956,0,Female,20,70.682,72.023
147958,0,Female,19,77.241,82.298
147965,0,Female,18,77.259,77.849
147970,0,Female,18,81.146,77.639
147971,0,Female,19,82.828,82.816
147971,1,Female,23,74.151,74.083
147975,0,Female,18,81.146,77.639
147992,0,Male,35,70.719,69.768
148058,0,Female,13,68.662,67.136
148091,0,Female,22,64.582,64.605
148099,0,Female,28,78.699,80.402
148100,0,Female,25,81.653,81.689
148101,0,Female,26,74.822,81.557
148102,0,Male,39,64.768,65.515
148102,1,Female,24,75.828,79.111
148135,0,Male,37,66.141,65.062
148180,0,Female,21,78.023,79.963
148181,0,Female,21,78.023,79.963
148226,0,Male,20,62.17,62.993
148306,0,Male,25,68.544,70.421
148387,0,Female,24,66.664,63.723
148389,0,Male,27,50.917,55.763
148389,1,Female,19,68.505,73.808
148436,0,Male,44,52.624,49.397
148581,0,Female,20,68.377,68.316
148582,0,Female,26,78.765,80.854
148582,1,Female,41,72.655,75.103
148584,0,Female,27,77.462,80.486
148587,0,Female,28,66.874,64.183
148589,0,Female,21,64.122,64.815
148591,0,Female,26,46.987,48.034
148610,0,Female,38,56.932,55.898
148612,0,Female,28,62.627,61.447
148612,1,Female,26,64.461,66.048
148615,0,Female,21,76.269,80.637
148616,0,Female,21,77.734,83.862
148634,0,Female,21,62.788,65.467
148634,1,Male,15,69.727,69.23
